# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1726536242
# chain_id=1
# iter=2012
# warmup=1006
# save_warmup=1
# thin=1
# refresh=201
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./norm_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu
-30.5648,0.67126,0.926509,1,3,0,34.3022,0.296292
-29.9853,1,0.772903,1,1,0,30.4858,0.205395
-31.9421,0.607033,1.043,1,1,0,31.9455,0.45206
-30.8609,1,0.79287,1,1,0,31.8048,0.334901
-29.2405,0.99187,1.06814,1,3,0,30.7988,-0.079868
-29.2404,1,1.41989,1,1,0,29.2411,-0.0790578
-29.2404,0.0191991,1.90692,1,1,0,30.568,-0.0790578
-29.2432,0.999657,0.622089,2,5,0,29.2466,-0.0473496
-29.5045,0.940184,0.835535,2,3,0,29.7869,-0.23059
-29.269,0.983731,1.02891,2,3,0,29.627,-0.122392
-29.269,0.61543,1.347,1,1,0,29.9245,-0.122392
-32.1486,0.508191,1.04133,1,3,0,32.5838,-0.606983
-31.5641,1,0.691984,1,1,0,32.1739,-0.549785
-33.4766,0.680714,0.926067,1,1,0,33.5842,-0.718517
-33.4766,0.887107,0.787465,1,1,0,34.5493,-0.718517
-31.1953,1,0.896913,1,1,0,33.0643,-0.5099
-29.326,1,1.19688,1,3,0,30.5874,-0.160937
-29.326,0.679007,1.59488,1,1,0,29.6767,-0.160937
-29.326,0.613597,1.35321,1,1,0,29.9862,-0.160937
-29.3068,0.961036,1.04862,2,3,0,29.6175,0.0145524
-29.3116,0.637023,1.32098,2,3,0,30.5246,0.0174196
-29.3558,0.970819,1.05891,1,3,0,29.5326,-0.175715
-29.3431,1,1.35061,1,1,0,29.394,-0.169695
-29.3431,0.575073,1.79161,1,1,0,29.7298,-0.169695
-29.3129,1,1.31943,1,1,0,29.3584,-0.153606
-29.5565,0.839841,1.74795,1,1,0,29.6492,-0.245835
-29.2814,1,1.85541,1,1,0,29.3405,-0.00266746
-29.2814,0.000738537,2.45273,1,1,0,29.9181,-0.00266746
-29.2446,0.988574,0.82471,2,3,0,29.394,-0.0441162
-29.2391,0.957423,1.07394,2,3,0,29.4892,-0.0654785
-32.243,0.449783,1.33872,2,3,0,32.7078,-0.615666
-31.9027,1,0.836164,3,7,0,32.2942,0.448261
-31.7015,1,1.10376,1,1,0,32.5071,0.428385
-29.3625,1,1.45513,1,1,0,30.5985,0.0433624
-29.3625,0.162785,1.91591,1,1,0,30.2496,0.0433624
-29.3625,0.070626,1.63161,1,1,0,29.9707,0.0433624
-29.3625,1.02879e-59,4.33194,1,1,0,29.375,0.0433624
-29.7511,0.98536,0.443695,2,7,0,29.7512,0.158512
-29.7352,1,0.454192,1,1,0,29.778,0.154962
-29.4593,0.99433,0.620977,2,3,0,29.841,0.0806453
-29.6343,0.946985,0.9615,1,1,0,29.6775,0.131037
-29.6343,0.355596,1.3971,1,1,0,30.609,0.131037
-30.2835,0.960864,0.336336,1,3,0,30.9368,0.255384
-30.3115,0.991117,0.5371,3,7,0,30.8152,0.259678
-29.5365,1,0.966039,1,1,0,30.0885,0.1047
-29.5365,4.97915e-10,1.81118,1,1,0,32.7678,0.1047
-29.2443,0.998516,0.145079,3,13,0,30.1674,-0.0906216
-29.2426,0.999572,0.274968,4,15,0,29.2869,-0.0490273
-30.2426,0.957666,0.523437,3,7,0,30.2896,-0.384429
-29.5756,0.89635,0.872105,1,3,0,31.1871,0.115684
-29.2818,1,1.1974,1,1,0,29.4518,-0.00235595
-29.2818,1.54227e-13,2.25609,1,1,0,31.2278,-0.00235595
-29.253,0.999476,0.198881,3,13,0,29.3723,-0.105021
-32.012,0.935486,0.376682,3,7,0,32.0514,0.458736
-31.2957,1,0.583437,1,1,0,31.9793,0.385666
-29.4459,1,1.08855,1,1,0,30.5747,0.076056
-29.2731,1,2.0113,1,1,0,29.2765,-0.126013
-29.2731,1.35061e-114,3.6795,1,1,0,31.307,-0.126013
-29.335,0.995781,0.364292,1,3,0,29.3883,-0.165635
-29.2533,0.984995,0.661563,3,7,0,29.5233,-0.105481
-29.3975,0.937456,1.15348,1,1,0,29.4009,-0.19356
-29.5996,0.81355,1.7415,1,1,0,29.6123,0.12211
-29.3382,1,1.84376,1,1,0,29.5594,0.031827
-29.3382,8.95388e-40,3.27798,1,1,0,29.9734,0.031827
-30.6314,0.958276,0.36473,2,7,0,30.9896,0.305334
-34.5292,0.822732,0.580728,3,7,0,35.3405,0.659434
-33.8495,1,0.634974,1,1,0,34.8465,0.611114
-30.2353,1,1.11758,2,3,0,32.5861,0.247841
-29.3458,1,1.94894,1,1,0,29.3926,-0.170991
-29.3458,1.5286e-67,3.3684,1,1,0,30.4922,-0.170991
-29.4934,0.989871,0.416229,2,3,0,29.5643,-0.227165
-29.3758,1,0.703028,1,1,0,29.4755,-0.184619
-29.3667,0.994962,1.20898,2,3,0,29.4486,0.0452344
-30.0026,0.412027,2.03511,1,1,0,30.6637,0.208529
-30.53,0.900293,0.76908,1,1,0,30.5754,0.291489
-30.5088,1,1.01422,1,1,0,30.9592,0.288534
-30.1958,1,1.7108,1,1,0,30.2038,-0.376949
-30.1958,3.65897e-42,2.86348,1,1,0,30.4098,-0.376949
-30.4234,0.995927,0.400541,2,3,0,30.4237,-0.411774
-29.2807,0.979862,0.665639,3,7,0,30.7056,-0.00317644
-29.4291,0.958341,1.05592,2,3,0,29.5137,-0.205537
-29.4982,0.943648,1.57954,1,1,0,29.6802,-0.228639
-29.4982,2.77339e-05,2.26787,1,1,0,29.7273,-0.228639
-29.3244,0.995874,0.339996,3,7,0,29.7752,-0.160047
-29.642,0.952322,0.555513,2,3,0,29.9477,-0.268408
-29.8824,0.947832,0.813632,1,1,0,29.923,-0.321298
-29.3554,1,1.17316,1,1,0,29.6812,-0.175527
-29.2797,1,1.90052,1,1,0,29.2803,-0.00398219
-29.2797,0.00534104,3.05944,1,1,0,29.7265,-0.00398219
-29.6553,0.965019,0.498608,2,7,0,29.9917,0.136262
-31.4145,0.832326,0.74277,2,7,0,31.5104,-0.534018
-30.8301,1,0.814819,1,1,0,31.5062,-0.466495
-30.2912,1,1.3027,1,1,0,31.1583,-0.392002
-31.1177,0.101279,2.07061,1,3,0,31.5395,0.365607
-31.5472,0.972087,0.442485,1,1,0,31.5573,0.412589
-30.6104,1,0.661682,3,7,0,31.4195,0.302504
-29.4637,1,1.04703,1,1,0,30.2061,0.0821101
-29.2571,1,1.6478,1,1,0,29.3507,-0.0252615
-29.2571,0.285695,2.57952,1,1,0,29.2666,-0.0252615
-29.5821,0.936158,0.857387,2,3,0,29.7578,0.117447
-29.5548,1,1.16827,2,3,0,29.5749,-0.245363
-29.5614,0.992711,1.81822,1,1,0,29.9168,-0.247203
-29.5614,3.54232e-07,2.77244,1,1,0,29.5622,-0.247203
-29.4656,1,0.515774,1,1,0,29.5531,-0.2182
-29.2391,0.995354,0.800307,1,3,0,29.4989,-0.0691669
-29.2391,0.548599,1.2239,1,1,0,29.8293,-0.0691669
-29.3001,0.970461,0.735476,2,3,0,29.4776,-0.145798
-29.4541,0.96292,1.06381,2,3,0,29.5322,0.0788769
-29.4541,0.274001,1.50909,1,1,0,29.8721,0.0788769
-29.4722,0.998354,0.520198,1,1,0,29.4852,0.0849164
-29.3202,1,0.793143,1,1,0,29.44,0.0223423
-29.3644,0.423821,1.20808,2,3,0,31.3947,-0.179631
-29.3718,0.996524,0.57306,2,3,0,29.4429,-0.182897
-29.3079,1,0.86444,1,1,0,29.3623,-0.15064
-29.5766,0.909861,1.30767,2,3,0,29.5766,-0.251383
-29.7376,0.86328,1.64691,1,1,0,30.1087,-0.29093
-29.7376,0.0443981,1.88729,1,1,0,29.8618,-0.29093
-29.7884,0.996826,0.430851,1,1,0,29.8016,-0.302042
-29.2894,0.920385,0.644588,1,3,0,30.7457,0.00319602
-29.2584,0.99169,0.82761,1,3,0,29.3554,-0.111663
-29.2584,0.649626,1.21741,1,1,0,29.7009,-0.111663
-29.5053,0.929133,0.921431,1,3,0,29.6186,0.0954053
-29.3701,0.414736,1.19681,2,3,0,31.8392,-0.182145
-30.731,0.93367,0.57922,3,7,0,30.7442,-0.453877
-29.5304,1,0.758569,2,7,0,30.5458,0.102911
-29.5964,0.990765,1.12391,2,3,0,29.7157,0.121272
-29.5964,0.354206,1.63066,1,1,0,30.4073,0.121272
-29.5026,1,0.712237,2,3,0,29.6014,0.0945835
-29.3465,1,1.04997,1,1,0,29.4704,0.0359216
-29.52,0.870254,1.5426,1,1,0,29.6506,0.0998475
-29.52,0.00480977,1.7753,1,1,0,30.2086,0.0998475
-30.13,0.953235,0.412019,1,3,0,30.5395,0.230691
-29.8019,0.991448,0.554802,2,3,0,30.3434,0.169459
-29.2502,0.970715,0.799244,1,3,0,30.0133,-0.101038
-29.5857,0.90835,1.10522,1,3,0,29.6125,0.118412
-29.5857,0.361373,1.36081,1,1,0,30.5518,0.118412
-29.71,0.965091,0.621213,2,5,0,30.086,-0.284666
-29.2392,1,0.84776,2,3,0,29.7033,-0.0714439
-29.2392,0.999935,1.22867,2,3,0,29.2394,-0.0638045
-30.6581,0.221907,1.7752,1,1,0,31.0869,0.308895
-30.9017,0.926544,0.639192,2,3,0,31.9972,0.339934
-29.254,1,0.810382,2,3,0,30.8747,-0.0290671
-29.2396,0.999728,1.16771,2,3,0,29.2489,-0.0607561
-29.6969,0.648502,1.677,1,1,0,29.8007,0.146209
-29.3068,1,1.29677,1,1,0,29.5301,0.0145668
-29.3327,0.814779,1.85724,1,3,0,29.3371,-0.164436
-29.3327,1.85963e-07,1.92132,1,1,0,31.2531,-0.164436
-29.3679,0.997235,0.483394,1,1,0,29.3679,-0.181173
-29.5955,0.881935,0.688703,1,3,0,30.5122,0.121038
-29.6659,0.984872,0.802374,1,1,0,29.7253,0.13882
-29.2719,1,1.1141,2,3,0,29.5045,-0.0104724
-29.2399,1,1.58362,1,1,0,29.2476,-0.0769435
-29.4419,0.70974,2.24522,1,1,0,29.6226,-0.21011
-29.7564,0.671336,1.94004,1,1,0,29.8406,0.159673
-29.2489,1,1.57251,1,1,0,29.434,-0.0363991
-29.2489,5.06752e-07,2.22109,1,1,0,30.3672,-0.0363991
-29.8461,0.90451,0.583613,1,3,0,30.3941,0.178601
-29.6124,0.974445,0.703269,2,3,0,30.217,0.125447
-30.1968,0.836971,0.951032,1,1,0,30.2396,0.241676
-29.3569,0.9521,1.02123,1,3,0,30.1886,-0.176231
-29.6068,0.862392,1.3263,1,1,0,29.6943,-0.259445
-29.2817,1,1.48275,1,1,0,29.4498,-0.132966
-29.2817,1.99495e-05,2.07717,1,1,0,30.2272,-0.132966
-29.633,0.893118,0.563381,2,5,0,30.779,0.130719
-29.8925,0.962292,0.66336,1,1,0,29.8983,0.187837
-29.6882,1,0.873264,2,3,0,29.9147,0.144156
-29.3942,0.999628,1.21992,2,3,0,29.6188,0.0567965
-29.3232,1,1.69939,1,1,0,29.3269,-0.15943
-29.3232,4.2118e-07,2.3636,1,1,0,29.8589,-0.15943
-29.7103,0.865044,0.657178,1,3,0,30.7482,0.149316
-29.5125,0.881365,0.73691,1,3,0,30.9302,-0.233047
-29.501,0.935687,0.8475,1,3,0,30.1416,0.0940737
-29.399,1,1.06179,1,1,0,29.5127,0.0587347
-29.399,0.245378,1.47112,1,1,0,29.9456,0.0587347
-29.3635,1,0.616206,1,1,0,29.4004,0.0438102
-31.0369,0.824686,0.853428,2,3,0,31.1205,-0.491625
-29.8426,0.839718,0.895316,1,3,0,32.5146,0.177893
-30.046,0.938673,0.961354,1,1,0,30.1999,0.216278
-30.0367,1,1.20439,2,3,0,30.0457,-0.350077
-29.8299,1,1.6579,1,3,0,29.8454,0.175296
-29.8299,7.93592e-07,2.27773,1,1,0,29.9792,0.175296
-29.692,1,0.663505,2,3,0,29.8389,0.14505
-29.2447,0.999117,0.912288,2,3,0,29.6983,-0.0914866
-29.2438,1,1.25026,2,3,0,29.2459,-0.0460625
-29.3046,0.941683,1.71255,1,1,0,29.3129,-0.148656
-29.3046,0.00406756,2.14143,1,1,0,29.609,-0.148656
-29.6563,0.968322,0.639154,2,3,0,29.6993,-0.27192
-29.3608,0.548317,0.833554,2,3,0,34.7981,0.0425811
-30.406,0.908419,0.573786,3,7,0,31.1806,0.273801
-31.4807,0.84486,0.682588,1,1,0,31.4851,0.40562
-31.4807,0.696034,0.737009,1,1,0,33.151,0.40562
-29.2719,1,0.635806,2,3,0,31.1874,-0.0104465
-29.2393,1,0.866205,1,3,0,29.2693,-0.0632185
-29.2505,0.8619,1.17803,2,3,0,29.5126,-0.101507
-29.3657,0.936408,1.30149,1,1,0,29.3765,-0.18022
-29.2392,1,1.60558,1,1,0,29.277,-0.0706615
-29.2762,0.942737,2.1742,1,1,0,29.3028,-0.00679225
-29.3322,0.301034,2.70044,1,3,0,29.4342,-0.164198
-29.3322,0.827619,1.29932,1,3,0,29.5682,-0.164198
-29.6589,0.866724,1.36252,2,3,0,29.6671,0.137122
-29.6589,0.116998,1.51279,1,1,0,31.1456,0.137122
-29.265,0.93175,0.560084,1,3,0,30.6866,-0.118642
-29.2639,1,0.685011,1,1,0,29.2684,-0.117537
-29.3961,0.972062,0.924351,1,3,0,29.3962,-0.192997
-29.7586,0.839852,1.1958,1,1,0,29.8295,-0.295596
-30.1337,0.788096,1.27556,2,3,0,30.4341,-0.366752
-30.2564,0.936316,1.26216,1,1,0,30.7406,-0.386597
-30.2564,0.5352,1.54638,1,3,0,30.5891,-0.386597
-30.012,1,1.06326,2,3,0,30.164,0.210232
-29.2434,1,1.42633,1,1,0,29.5101,-0.0884312
-29.2434,0.458146,1.91047,1,1,0,29.4064,-0.0884312
-29.2434,0.673973,1.17956,1,3,0,30.009,-0.0884312
-30.1135,0.789602,0.992478,1,3,0,30.2226,0.227922
-29.2659,0.862176,0.984844,2,3,0,31.0508,-0.119512
-29.301,0.993543,1.08304,2,3,0,29.3153,0.0109929
-29.626,0.798744,1.43312,1,1,0,29.7118,0.128944
-29.626,0.903467,1.43923,1,1,0,29.967,0.128944
-30.257,0.551227,1.67446,1,1,0,30.2768,-0.386681
-29.2962,1,1.18808,1,1,0,29.8192,-0.143299
-29.2962,0.00608843,1.58156,1,1,0,30.8791,-0.143299
-29.2427,0.997482,0.525479,1,3,0,29.3396,-0.086854
-29.2416,1,0.697456,2,3,0,29.2427,-0.0836836
-29.2416,0.709615,0.927676,1,3,0,30.3588,-0.0836836
-29.7477,0.878242,0.82416,1,3,0,29.957,0.157759
-30.8171,0.911658,0.924805,2,3,0,30.8271,-0.464857
-31.9398,0.640281,1.08605,1,1,0,32.4703,-0.587269
-31.3849,1,0.877481,1,1,0,32.2334,-0.53083
-29.9218,1,1.16247,1,1,0,30.9841,-0.328946
-29.2692,1,1.53798,1,1,0,29.4335,-0.0128322
-29.2692,0.0963116,2.0321,1,1,0,29.4489,-0.0128322
-29.2438,0.99133,0.782874,2,3,0,29.3425,-0.0893756
-29.4184,0.95435,1.02253,1,3,0,29.4207,-0.201592
-29.4184,0.34595,1.26865,1,3,0,32.7972,-0.201592
-29.3773,1,0.69036,1,1,0,29.4229,-0.185272
-29.2833,1,0.910863,2,3,0,29.3514,-0.00120889
-29.3276,0.986991,1.20027,2,3,0,29.3485,0.0263609
-29.3276,0.0628274,1.55226,1,1,0,30.2031,0.0263609
-29.9125,0.971349,0.580758,3,7,0,29.93,0.191728
-29.2967,0.92354,0.735846,1,3,0,30.5954,-0.143606
-30.5815,0.691291,0.873774,1,3,0,31.2086,0.298579
-30.1993,1,0.76091,1,1,0,30.6025,0.242075
-30.0077,1,0.999309,1,1,0,30.3645,0.209456
-30.0077,0.583925,1.31081,1,1,0,30.905,0.209456
-30.273,0.972042,0.990309,2,3,0,30.4868,0.253752
-29.7774,1,1.25044,1,1,0,30.3066,0.164239
-29.7774,0.465761,1.63647,1,1,0,29.8732,0.164239
-29.4332,0.831012,1.05985,2,3,0,30.6396,0.0715927
-29.4553,0.990874,1.11036,1,1,0,29.5341,0.0793027
-29.4553,0.0283196,1.43372,1,1,0,31.7043,0.0793027
-29.2562,0.991804,0.525992,1,3,0,29.6012,-0.0263456
-29.8068,0.945533,0.680319,2,3,0,29.8314,0.170495
-29.9471,0.968153,0.827621,1,1,0,30.0448,0.198314
-29.2391,0.998983,1.03594,1,3,0,29.732,-0.0705728
-29.4944,0.855374,1.34824,1,1,0,29.5005,-0.227468
-29.4944,0.152037,1.45582,1,1,0,30.2676,-0.227468
-29.3608,0.946712,0.634363,2,3,0,30.1314,-0.17802
-29.3815,0.995866,0.771374,1,1,0,29.4003,-0.187021
-30.3802,0.724941,0.998287,2,3,0,31.0177,0.270001
-30.1802,1,0.911928,1,1,0,30.5475,0.238987
-29.2575,1,1.18476,1,1,0,29.7478,-0.0247862
-30.1459,0.493062,1.53756,1,1,0,30.2034,-0.368778
-29.3349,1,1.04492,2,3,0,29.85,-0.165598
-29.52,0.922385,1.35497,1,3,0,29.5338,0.0998615
-29.52,0.0997298,1.59054,1,1,0,30.0594,0.0998615
-29.4963,1,0.658334,1,1,0,29.5463,0.0926233
-29.7106,0.948849,0.853101,1,1,0,29.7357,0.149369
-29.3814,1,1.03534,1,1,0,29.6158,0.0515391
-29.3814,0.753061,1.33903,1,3,0,29.7015,0.0515391
-29.308,0.88261,1.26859,2,3,0,29.5385,-0.150745
-29.2539,1,1.41411,1,1,0,29.2884,-0.106215
-29.2539,0.00101161,1.82498,1,1,0,30.4659,-0.106215
-29.5704,0.906004,0.675653,2,3,0,30.1593,-0.249704
-29.654,0.871971,0.77588,1,3,0,30.7876,0.135925
-30.1321,0.889326,0.85357,1,1,0,30.1591,0.231048
-31.0513,0.752245,0.959133,1,1,0,31.2024,0.357878
-31.1533,0.97202,0.908942,1,1,0,31.6353,0.369694
-29.5265,1,1.13069,1,1,0,30.5216,0.101766
-29.5265,0.607364,1.45476,1,1,0,30.0499,0.101766
-29.5265,0.48684,1.15262,1,1,0,30.5013,0.101766
-29.2617,1,0.788104,2,3,0,29.4715,-0.115232
-29.241,0.998978,1.01319,1,3,0,29.2604,-0.053836
-29.4659,0.879938,1.2997,1,1,0,29.4711,0.0828501
-29.6487,0.880162,1.43998,1,1,0,29.8395,0.134633
-29.2475,1,1.59522,1,1,0,29.3927,-0.0387106
-29.2475,0.00242453,2.04424,1,1,0,30.1369,-0.0387106
-29.2508,0.999331,0.77787,1,1,0,29.2517,-0.0335184
-29.2779,0.996547,0.996406,2,3,0,29.2793,-0.00543099
-29.2779,0.730374,1.27087,1,3,0,29.7164,-0.00543099
-29.3485,0.788879,1.17369,2,3,0,29.7848,-0.172289
-29.3485,0.4591,1.1636,1,1,0,30.3023,-0.172289
-29.354,0.998882,0.775272,1,1,0,29.3745,-0.174899
-29.8241,0.856227,0.99027,1,1,0,29.8289,-0.309537
-29.626,1,1.0648,1,1,0,29.8759,-0.26437
-29.849,0.954953,1.35992,2,3,0,29.856,0.179181
-29.849,0.138977,1.64424,1,1,0,30.1381,0.179181
-29.7281,1,0.749638,2,3,0,29.8865,0.153371
-29.2961,1,0.956728,1,3,0,29.5957,0.007813
-29.2955,0.988864,1.21996,2,3,0,29.3408,-0.142833
-29.2955,0.224042,1.53384,1,1,0,30.0377,-0.142833
-29.3696,0.961271,0.777906,1,3,0,29.6199,0.0465075
-29.8938,0.766686,0.94659,2,3,0,30.8564,-0.323525
-29.5503,1,0.914577,1,1,0,29.8342,-0.244094
-29.5282,1,1.16378,1,1,0,29.6712,-0.237724
-29.2472,1,1.47964,1,1,0,29.3615,-0.0962739
-29.2472,0.323671,1.87966,1,1,0,29.4003,-0.0962739
-29.4387,0.947752,1.07869,1,3,0,29.4388,-0.20899
-29.4031,0.971674,1.28856,2,3,0,29.5125,-0.195747
-30.6731,0.34297,1.58196,1,1,0,30.7243,0.310873
-32.1551,0.648627,0.931438,1,1,0,32.3585,0.472152
-30.691,1,0.784569,1,1,0,31.9025,0.313236
-29.4572,0.918024,0.995271,1,3,0,30.8447,-0.215377
-29.4572,0.943816,1.14693,1,1,0,29.6201,-0.215377
-29.4572,0.830239,1.36118,1,3,0,29.6529,-0.215377
-29.3075,1,1.41556,1,1,0,29.423,-0.150413
-29.3673,0.937477,1.79104,1,1,0,29.3727,0.0454797
-29.2449,1,2.1067,1,1,0,29.252,-0.0917907
-29.2449,4.9731e-06,2.66163,1,1,0,29.927,-0.0917907
-31.5819,0.472057,1.06373,2,3,0,32.54,0.416187
-31.964,0.933168,0.73323,1,1,0,32.2789,0.454162
-29.3679,0.998133,0.858529,1,3,0,31.5446,0.0457777
-29.6774,0.885103,1.08226,1,1,0,29.7079,0.141603
-29.2391,1,1.19809,1,3,0,29.4658,-0.0667025
-29.479,0.831485,1.51155,1,1,0,29.5021,0.0871333
-29.2725,1,1.57279,1,1,0,29.3847,-0.00994245
-29.2725,0.412061,1.9819,1,1,0,29.3272,-0.00994245
-29.3952,0.683889,1.28022,2,3,0,29.8335,-0.192622
-29.4176,0.996821,1.12694,2,3,0,29.4182,0.0658526
-30.2061,0.772676,1.41413,1,3,0,30.2086,-0.378612
-29.2961,1,1.3765,1,1,0,29.7275,-0.14321
-29.2836,1,1.73167,1,1,0,29.3346,-0.134412
-29.2836,0.913819,2.17689,1,1,0,29.3789,-0.134412
-29.2836,2.5447e-06,2.48201,1,1,0,29.6903,-0.134412
-29.2401,1,1.01396,1,3,0,29.2693,-0.0777855
-29.2401,0.618252,1.27432,1,1,0,29.6401,-0.0777855
-29.2401,0.596624,1.04393,1,3,0,30.5579,-0.0777855
-30.3025,0.855773,0.835289,2,3,0,30.5236,-0.393737
-33.821,0.388767,0.893036,1,1,0,33.8226,-0.744451
-29.6199,1,0.567378,3,7,0,33.3819,-0.262814
-30.154,0.939734,0.712422,2,7,0,30.3562,0.234686
-29.2647,0.994421,0.836042,1,3,0,30.0721,-0.0171045
-30.4388,0.373627,1.04192,2,3,0,33.2826,0.278573
-30.6844,0.9654,0.652612,1,1,0,30.7831,0.312363
-31.8344,0.786581,0.787404,1,1,0,31.9177,0.4416
-29.3241,1,0.779416,2,3,0,31.8498,0.0244573
-29.3241,0.538397,0.976114,1,3,0,31.4602,0.0244573
-30.0578,0.78863,0.73507,1,3,0,31.0912,-0.353784
-30.1692,0.980242,0.729347,1,1,0,30.2833,-0.372628
-31.4419,0.903521,0.892986,2,3,0,31.5135,-0.536948
-32.2543,0.758794,1.00459,1,1,0,32.8876,-0.616692
-32.2543,0.473844,0.964323,1,1,0,34.4941,-0.616692
-33.4809,0.827006,0.678182,1,1,0,33.6408,-0.718849
-32.3502,1,0.701762,1,1,0,33.5196,-0.625357
-33.353,0.923828,0.876599,2,3,0,33.9486,-0.708959
-29.4794,0.876395,1.00729,1,3,0,32.9687,0.0872584
-29.3772,1,1.0989,1,1,0,29.4861,0.0497831
-29.4714,0.942167,1.3704,1,1,0,29.5699,0.084675
-29.4714,0.00542644,1.60421,1,1,0,30.8018,0.084675
-29.277,0.99863,0.68188,3,7,0,29.4826,-0.00616867
-29.2815,0.998898,0.848848,1,1,0,29.2896,-0.00258358
-29.7294,0.911192,1.05633,2,3,0,29.73,0.153654
-29.2457,1,1.19535,2,3,0,29.4982,-0.0420221
-29.2457,0.000620165,1.48759,1,1,0,32.6588,-0.0420221
-29.2413,0.998233,0.633003,1,3,0,29.2663,-0.0827765
-29.6099,0.911543,0.786486,1,3,0,29.8048,0.124808
-30.0126,0.898163,0.890049,1,1,0,30.0496,0.210337
-31.5314,0.604213,0.992595,1,1,0,31.6346,0.410951
-30.467,0.831597,0.808669,2,3,0,33.836,0.282609
-33.1582,0.527691,0.839932,1,1,0,33.1632,0.558157
-31.7928,0.994243,0.631293,3,7,0,33.3747,0.437504
-29.4485,1,0.779576,2,3,0,31.3137,-0.212383
-29.2392,0.999094,0.968006,1,3,0,29.4086,-0.0637193
-29.2391,0.976911,1.20009,2,3,0,29.2767,-0.0665542
-29.9675,0.596107,1.45242,1,1,0,30.0137,0.202104
-29.8145,0.954422,1.17489,2,3,0,30.389,0.17211
-29.3666,1,1.38787,1,3,0,29.5307,-0.18061
-29.2566,1,1.71931,1,1,0,29.2694,-0.0258957
-29.2415,1,2.12863,1,1,0,29.2505,-0.0520817
-29.2415,3.86127e-07,2.63383,1,1,0,29.8243,-0.0520817
-29.2875,0.735034,1.14054,2,3,0,29.9277,0.00186201
-29.2671,1,1.06938,1,1,0,29.2885,-0.014827
-29.5234,0.908025,1.32325,1,3,0,29.5255,-0.236286
-29.5234,0.00525016,1.48648,1,1,0,32.4866,-0.236286
-29.2405,0.980521,0.650693,1,3,0,29.7909,-0.0557645
-29.2874,0.990717,0.788825,1,3,0,29.297,0.00177244
-29.2588,0.91308,0.965971,2,3,0,29.739,-0.0233085
-29.5855,0.877355,1.0906,1,1,0,29.5859,0.118373
-29.3987,1,1.18608,1,1,0,29.5687,0.0586035
-29.3987,0.294028,1.46446,1,1,0,29.8845,0.0586035
-29.3067,1,0.870186,1,1,0,29.3793,0.0145083
-29.3067,0.678025,1.07425,1,3,0,30.4101,0.0145083
-29.4334,0.897766,0.950583,2,3,0,29.8622,0.0716362
-29.2754,0.769086,1.05538,2,3,0,30.2595,-0.00749311
-31.3516,0.579472,1.02603,1,3,0,31.3898,0.39179
-30.1672,1,0.820845,2,3,0,31.1145,0.236855
-31.4442,0.881274,1.01198,2,3,0,31.5485,-0.537192
-30.9355,0.571931,1.10398,2,3,0,34.6638,-0.479491
-29.3215,0.93779,0.877087,1,3,0,31.3254,0.02305
-29.3215,0.624332,1.01372,1,3,0,30.5222,0.02305
-29.2412,0.997146,0.85026,1,3,0,29.3404,-0.0822988
-29.3151,0.961957,1.0437,2,3,0,29.3955,-0.154915
-30.3734,0.580572,1.23536,1,1,0,30.4187,-0.404428
-31.2382,0.917032,0.991444,2,3,0,31.2393,0.379291
-29.4522,1,1.12071,1,1,0,30.5181,0.0782479
-29.2391,1,1.37769,1,1,0,29.3231,-0.0658997
-29.2391,0.696791,1.69269,1,1,0,29.3379,-0.0658997
-29.2391,0.0524173,1.52919,1,1,0,30.4242,-0.0658997
-29.3158,0.970046,0.72028,2,3,0,29.4891,0.0198749
-29.3092,0.898032,0.858623,2,3,0,30.0456,-0.151444
-29.2506,1,0.951406,1,1,0,29.2913,-0.101608
-29.2506,0.525936,1.16794,1,3,0,30.715,-0.101608
-29.2692,0.955309,0.889473,2,3,0,29.5191,-0.012814
-29.6352,0.8964,1.0435,2,3,0,29.7414,-0.266711
-29.8974,0.889207,1.15347,1,1,0,30.0631,-0.32423
-29.2504,1,1.26554,1,1,0,29.562,-0.101428
-29.2504,0.033251,1.55098,1,1,0,30.6363,-0.101428
-29.4741,0.974735,0.722765,2,3,0,29.5027,-0.220977
-29.5159,0.996516,0.863875,2,3,0,29.5654,-0.234055
-29.7981,0.966559,1.05473,2,3,0,29.8412,0.168672
-29.2697,1,1.24928,1,1,0,29.5421,-0.0123788
-29.2697,0.134916,1.52911,1,1,0,29.9882,-0.0123788
-29.3181,0.989823,0.792039,1,1,0,29.3183,0.0211808
-29.4073,0.972716,0.959766,1,1,0,29.42,0.0619664
-29.5801,0.92681,1.14292,1,1,0,29.6458,0.116921
-29.4578,0.959559,1.29999,2,3,0,29.6426,0.080138
-30.2983,0.516996,1.52683,1,1,0,30.3028,-0.393097
-30.5592,0.962969,1.15793,2,3,0,30.7003,0.295526
-29.2427,1,1.36421,1,1,0,29.7836,-0.048583
